,title,music_director,artist_id,album_name,album_uri,track_name,preview_url,most_popular,popularity,acousticness,danceability,energy,tempo,valence,instrumentalness,liveness,loudness,speechiness
1908,Dead Snow 2: Red vs. Dead,Christian Wibe,3sPh3kwEL3zqTj6FnjCy2F,"Music from the Motion Picture ""Dead Snow 2: Red vs. Dead""",spotify:album:1zPGbXFCrp8bhR5DEOOKxb,Hertzog´s Theme,https://p.scdn.co/mp3-preview/37b7a33c6b4d22f5f41398abf3a510e5ecea3ac1?cid=0e18970867524f1fba6634279dd9e5b2,2j0zihxmuqTF1UkUJXH9In,2,0.66,0.429,0.373,91.60700000000001,0.365,0.856,0.32,-10.694,0.0351
1910,Draft Day,John Debney,7mCsyzq823cXJ5puxUN3aJ,Draft Day (Original Motion Picture Soundtrack),spotify:album:5ueCEPsxgbnq6DTOu3NdPL,We're Going to Have a Baby,https://p.scdn.co/mp3-preview/b0aa86111b30f32c2206c5e998f4a47e040fb58e?cid=0e18970867524f1fba6634279dd9e5b2,657VBJ7nCsqvL0z5FV4Dcz,7,0.922,0.151,0.0488,66.702,0.0384,0.975,0.1,-24.278000000000002,0.0461
1913,The Battery,Ryan Winford,08htbQE8ga4gSvVO42UEO7,The Battery (Original Score),spotify:album:3VTET8iAupgqTXQTPkftRu,Intro,,0mvSOCBoOf71xGlwMFsuJR,0,0.512,0.521,0.253,78.60300000000001,0.0359,0.0142,0.452,-35.499,0.203
1914,"Don't Worry, He Won't Get Far on Foot",Danny Elfman,5qBZETtyzfYnXOobDXbmcD,"Don't Worry, He Won't Get Far on Foot (Original Motion Picture Soundtrack)",spotify:album:3DTQnYzYddygxZ3fGuUpzc,1st Drink,https://p.scdn.co/mp3-preview/0f450e0b338f5e7a1c75969f0d0c2bad70416044?cid=0e18970867524f1fba6634279dd9e5b2,5DIsfpJDUDxiFVucFfGAbM,12,0.975,0.37,0.0437,99.714,0.11599999999999999,0.934,0.09,-25.928,0.0341
1920,Dark Water,Angelo Badalamenti,3Eeb1U0VJTDaFpBHV4DmHl,Dark Water,spotify:album:27g7qHeKEXWwWcFtOCB9CV,"Seattle, 1974 - Score",,2zfkglOUOB18ffOrPYgImk,6,0.721,0.237,0.145,93.434,0.0319,0.937,0.172,-29.908,0.0708
1922,Becoming Astrid,Nicklas Schmidt,7Ku9xz9DeV26gUqdOJdgsJ,Becoming Astrid / Unga Astrid Lindgren (Original Motion Picture Soundtrack),spotify:album:6R2gnz9EI9uX9rjHMNCYMh,Potato Field,https://p.scdn.co/mp3-preview/afe0e5992376d0c5b8400d22185a245924dc5568?cid=0e18970867524f1fba6634279dd9e5b2,5UmaF1iMHbQ4Unvpark3gz,32,0.982,0.237,0.0208,65.656,0.0411,0.965,0.11,-29.357,0.0469
1923,The Snow Walker,Mychael Danna,0x8J72N9ilqcIZbWEKB8T2,The Snow Walker,spotify:album:2PlR35UxjOcvdXl2ptGCso,Snow Walker 19,https://p.scdn.co/mp3-preview/6e091915909025f6d8187530908b5045b2300006?cid=0e18970867524f1fba6634279dd9e5b2,5iyAk0akV4PatbkV7Dve3h,2,0.9690000000000001,0.125,0.0405,147.784,0.0341,0.89,0.0767,-26.491,0.0424
1926,Rambo: Last Blood,Brian Tyler,109FvbnDVNag1UcJDVpFlr,Rambo: Last Blood (Original Motion Picture Soundtrack),spotify:album:6hjMceKb6B5UE5Tdl3AJJ8,Sunset,https://p.scdn.co/mp3-preview/b87f707fedb4549fcd5775db63782d5058aceffd?cid=0e18970867524f1fba6634279dd9e5b2,6xqngnZVIVcDRZ43wWimBy,35,0.531,0.107,0.243,81.21300000000001,0.0352,0.902,0.107,-14.505999999999998,0.034
1930,The Man with the Golden Arm,Elmer Bernstein,7sXdMnZeR5MsLKToZKpR2c,The Man with the Golden Arm Original Soundtrack,spotify:album:45dVbIms7FvU9gIhwFfNsn,Clark Street / The Top / Homecoming / Antek's,https://p.scdn.co/mp3-preview/343f55035926541058b8d7bfca331d1b87dfb9a4?cid=0e18970867524f1fba6634279dd9e5b2,76IcuVwNcX060GZOrsrY7x,0,0.151,0.265,0.544,169.982,0.731,0.828,0.265,-13.433,0.0978
1931,A Private War,H. Scott Salinas,2t2HunwIt8nL4PGmpsge3s,A Private War (Original Motion Picture Soundtrack),spotify:album:6NrdBvwCS3o0bSTZ7sufqt,Requiem For A Private War,,18P6WeFi8MY8s7bcVcdjWC,28,0.62,0.314,0.113,109.84200000000001,0.0361,0.00415,0.171,-17.774,0.0334
1932,Last Days in Vietnam,Gary Lionelli,24iqotHcgFtCZ7fJT8dG0H,Last Days in Vietnam (Original Motion Picture Soundtrack),spotify:album:6bx5zU9hPkNjoh0HMq9tFV,Epilogue Theme,https://p.scdn.co/mp3-preview/612d45f0677c5f6a390e745bc02a8a648fb6384c?cid=0e18970867524f1fba6634279dd9e5b2,2KXIDMXbzE5l8ESpCfFYUd,4,0.9570000000000001,0.183,0.142,82.62799999999999,0.0395,0.982,0.0657,-17.499000000000002,0.0373
1936,Grey Gardens,Rachel Portman,1joFZGTRER78nUsWtgHCHR,Grey Gardens (Music From The HBO Film),spotify:album:43ikOBEOYMWkuVKQ5v7Q4Y,Little Edie On Chair,,3sISjx1HXIWmd3twaBY6SW,24,0.96,0.237,0.0473,82.546,0.0452,0.8740000000000001,0.0733,-20.175,0.0381
1937,Macbeth,Jacques Ibert,3KSFGteIQYY5pgE3veclRk,Ibert: Macbeth / Golgotha / Don Quichotte,spotify:album:1EefkDnWn39blJVwCCocsI,Macbeth: Suite symphonique: Overture,https://p.scdn.co/mp3-preview/0101e40bc083a73c9a56b74663de6c7f769fd1d2?cid=0e18970867524f1fba6634279dd9e5b2,0ep94r0KcxtbojQfJAJ5vN,0,0.907,0.225,0.0586,73.809,0.0682,0.725,0.11199999999999999,-21.609,0.0345
1942,My Friend Dahmer,Andrew Hollander,0AOlX0H3LdVzN3JvuMPjem,My Friend Dahmer (Original Motion Picture Soundtrack),spotify:album:4SuGQIUyVTNE7DJuZQRtYN,Jeffrey's Command Performance,https://p.scdn.co/mp3-preview/da77d5d38ac4627a4d759bc443f5eb67811e8b5f?cid=0e18970867524f1fba6634279dd9e5b2,0FEuLch3QYKIFFe1yPSjMC,8,0.9179999999999999,0.17300000000000001,0.0699,71.359,0.0388,0.9640000000000001,0.10300000000000001,-27.781999999999996,0.0332
1953,Stake Land,Jeff Grace,1t9m1YUfnEk7fV6haZkaPJ,Stake Land (Original Motion Picture Soundtrack),spotify:album:5GXPnz5D3c3aabG10mNMFJ,Goodbye Belle,https://p.scdn.co/mp3-preview/9c3a5653f6c2c604f33af340cb4f65d579ff29d6?cid=0e18970867524f1fba6634279dd9e5b2,125pztQ4tSO3vFKsGJBKAf,11,0.831,0.18,0.14,97.336,0.0382,0.9259999999999999,0.0889,-17.389,0.0424
1955,Like Crazy,Dustin O'Halloran,6UEYawMcp2M4JFoXVOtZEq,Like Crazy (Music from the Motion Picture),spotify:album:7eeQzBU0MaB2MYSrPNicoy,Fragile N.4,https://p.scdn.co/mp3-preview/75326dafcb4ed587926f4847aa02a99b6c113164?cid=0e18970867524f1fba6634279dd9e5b2,0n5ofgUwFhXSco9qQgHWxL,21,0.917,0.569,0.209,120.014,0.107,0.9740000000000001,0.11,-11.690999999999999,0.0317
1957,Changing Lanes,David Arnold,0mCdmt2O8dd8jJWv7m24EE,Changing Lanes (Original Motion Picture Score),spotify:album:2uG3f5KrwojrHchuqEjcxq,"Changing Lanes, Part 25",,1ZG6j9Rca7PL5Y7p38HLpu,6,0.861,0.215,0.14800000000000002,65.204,0.0349,0.946,0.107,-21.239,0.0395
1960,Agora,Dario Marianelli,0s1ec6aPpRZ4DCj15w1EFg,Agora,spotify:album:7jPFRib6vsRrFE3SuavoZz,The Miracle of the Bread,https://p.scdn.co/mp3-preview/6fc86514496d4ce3a8553cb7b1af214c0480db9f?cid=0e18970867524f1fba6634279dd9e5b2,20wgq5WOpERHQFfF6ngm8v,21,0.934,0.0683,0.115,76.104,0.0339,0.899,0.102,-19.85,0.0444
1968,Troop Zero,Rob Lord,3S48l0riw319D4U8Y7Oh38,Troop Zero (Original Motion Picture Soundtrack),spotify:album:2MolMv9Rubycf8V0Ugu1mf,How You Get to Me,https://p.scdn.co/mp3-preview/848032ad17f304a65a40e31fff56e86224b3e58e?cid=0e18970867524f1fba6634279dd9e5b2,3uE2skwRBsf4wu1PxXluwg,6,0.5489999999999999,0.442,0.33799999999999997,120.102,0.0414,0.462,0.0891,-10.65,0.0315
1969,Salmon Fishing in the Yemen,Dario Marianelli,0s1ec6aPpRZ4DCj15w1EFg,Salmon Fishing in the Yemen (Original Motion Picture Soundtrack),spotify:album:1QZiH3lI6tLEvKifTIaeVJ,Prologue,https://p.scdn.co/mp3-preview/85ae2ff16ece2d236793cf6ad4a465132d53e901?cid=0e18970867524f1fba6634279dd9e5b2,4jQ8Tywsth7EsPD1cMSIsj,9,0.98,0.349,0.0205,129.11700000000002,0.126,0.7090000000000001,0.0578,-30.17,0.0368
1973,Maidentrip,Ben Sollee,3Zzs4IqjV4b0yEFWqRv1si,Maidentrip (Original Motion Picture Score),spotify:album:29IZsEj13xjbIBODaUXrNa,On the Atlantic Ocean,https://p.scdn.co/mp3-preview/1f74cf0f96be590bc5334fa13c15e837807f70ff?cid=0e18970867524f1fba6634279dd9e5b2,3vg9nZQobzG9cilihGqMta,39,0.861,0.282,0.000865,128.082,0.0387,0.991,0.0893,-38.25,0.0622
1974,Last Cab to Darwin,Ed Kuepper,4GMP7hq7VXDmFiQ3KgiNtY,Last Cab to Darwin,spotify:album:4ZKIRO6gcwuggJuONQMsea,Rex and Polly's Theme (feat. Michael Caton & Ningali Lawford-Wolf),https://p.scdn.co/mp3-preview/9784453776aac4aa574adfd9244290fa36ff68d6?cid=0e18970867524f1fba6634279dd9e5b2,6yeyhwjUxPinOyBUMZySgS,4,0.934,0.635,0.149,113.26799999999999,0.217,0.152,0.107,-16.164,0.0367
1975,The Plague Dogs,Patrick Gleeson,1wTO3GgEeh6GAJTmIXnZlW,The Plague Dogs (Original Motion Picture Soundtrack),spotify:album:4DIliIGlEk4MiZUEbObsWT,Time and Tide,https://p.scdn.co/mp3-preview/15e4052976d666fd3392e4f243346aed5c5a26e9?cid=0e18970867524f1fba6634279dd9e5b2,63nk062yJ1yN4WVLSk6joD,14,0.718,0.435,0.405,140.97299999999998,0.312,0.0,0.085,-13.640999999999998,0.0636
1978,Fan,Andrea Guerra,2RH4zVV2q0H5iVnfSl7XFz,"Fan Theme (From ""Fan"")",spotify:album:1ReEAISSV97ZsIXxBkzr8o,"Fan Theme (From ""Fan"")",https://p.scdn.co/mp3-preview/ddc215dbda372ae905e8ea91157ede868f6927cf?cid=0e18970867524f1fba6634279dd9e5b2,1gyLMYjk3MQl9sdh4pQGXH,12,0.106,0.401,0.512,123.946,0.0725,0.307,0.0834,-10.62,0.039
1979,Light of My Life,Daniel Hart,3T91YntaaHTAKK2GYoTUPW,Light of My Life (Original Motion Picture Soundtrack),spotify:album:44C7V1PRCGJgpVazIrdBAG,They'll Know,https://p.scdn.co/mp3-preview/3b6e5e90c5939f83a383fe0ba5f1039dbcb4a59e?cid=0e18970867524f1fba6634279dd9e5b2,3ijMX7YKyrPqBuQPiauJrP,0,0.787,0.132,0.0273,148.582,0.0374,0.8029999999999999,0.0626,-21.365,0.0432
1986,The Long Riders,Ry Cooder,1CPwHx5lgVxv0rfcp7UXLx,The Long Riders (Original Motion Picture Soundtrack; 2008 Remaster),spotify:album:4kpJ2ay8GmDpofQr5I7qht,The Long Riders - 2008 Remaster,https://p.scdn.co/mp3-preview/fd8944bf4fc498d07c921055eca33f3d7da21553?cid=0e18970867524f1fba6634279dd9e5b2,5ZIJVSkWjloCXW1t2dSyjW,6,0.40299999999999997,0.439,0.163,89.09700000000001,0.49200000000000005,0.000363,0.138,-17.293,0.0401
1987,Any Day Now,Joey Newman,1NuLABY8MAGyFsaLGtMmqO,Any Day Now (Original Motion Picture Score),spotify:album:19lmswnEA1qfavKdCVPM9G,The Wanderer,https://p.scdn.co/mp3-preview/f6f0c22f3b3b3928c3972e4f78dba77867cdee66?cid=0e18970867524f1fba6634279dd9e5b2,3in84FmniMmYBKTPVLrltG,1,0.992,0.126,0.0035700000000000003,70.882,0.0392,0.914,0.0722,-30.802,0.0419
1992,We Are Still Here,Wojciech Golczewski,7GTDYl4iOKyUUdQVJXlmy0,We Are Still Here (Original Motion Picture Soundtrack),spotify:album:523MqJ7otnuVbvOb4gMh6g,The House,https://p.scdn.co/mp3-preview/8664f9cf57d5fa255af6f3b2cc5429928cb9b82d?cid=0e18970867524f1fba6634279dd9e5b2,61yQ8GdOpFJNBCbrRZ7QRR,3,0.7040000000000001,0.193,0.126,67.571,0.0604,0.899,0.10800000000000001,-18.499000000000002,0.04
1993,A Girl Like Her,David Bateman,5YczU9Aaz74hbLnmxVhSnO,A Girl Like Her,spotify:album:7471OnOtmAywZQdodNNVDI,Jess and Brian,https://p.scdn.co/mp3-preview/177b6bc5a2b9fb4a9ab73b9510e8e204dbe44473?cid=0e18970867524f1fba6634279dd9e5b2,1Xpln98Hxo1fwajWhKsn8I,0,0.995,0.34700000000000003,0.10400000000000001,115.37100000000001,0.107,0.218,0.12300000000000001,-18.423,0.0411
2000,The Connection,Freddie Redd,7CC7dqXYFQcYPqt8sTrqTV,"Freddie Redd Plays ""The Connection""",spotify:album:2IFq7xXGpjA6KgOsqQIVSw,Who Killed Cock Robin?,https://p.scdn.co/mp3-preview/81027b5ac29c9183c71aa703d2c8b008aae3aaa6?cid=0e18970867524f1fba6634279dd9e5b2,0IEPzEoIXicZMVelrDyMuB,1,0.745,0.614,0.713,109.119,0.815,0.122,0.0768,-5.531000000000001,0.0462
2002,Fast Color,Rob Simonsen,2ZeUaZT3s3NSbeV7OS094J,Fast Color (Original Motion Picture Soundtrack),spotify:album:5AicUdLplj6ke2G3MSPD6r,Let Us Help You,https://p.scdn.co/mp3-preview/d7577623cd97c7cd713078c98ba8a8b32d8afbdc?cid=0e18970867524f1fba6634279dd9e5b2,5bqlu5TPNlbnVuC406aXLQ,15,0.57,0.342,0.52,131.058,0.0299,0.924,0.0943,-15.593,0.0469
2003,Dick Tracy,Danny Elfman,5qBZETtyzfYnXOobDXbmcD,Dick Tracy (Original Score),spotify:album:2XDygZpsekWS5p44DDT2IL,Main Titles,https://p.scdn.co/mp3-preview/26cf34eb5351ea355ba577def302e7ab20a0fd8f?cid=0e18970867524f1fba6634279dd9e5b2,3fSTReNLNjAkiCF0t2HU8s,13,0.7290000000000001,0.272,0.22,72.518,0.105,0.865,0.11,-18.463,0.0359
2004,We Are Legion: The Story of the Hacktivists,John Dragonetti,2QTjftZMiIxzvBBv97JEnn,We Are Legion: The Story of the Hacktivists (Original Motion Picture Soundtrack),spotify:album:5rUg0M2QkbWZJFWKcsgVHb,"You Meet Your Own People, Finally",https://p.scdn.co/mp3-preview/648310437cd2ab1c4d97f645f7c1cee2676a010e?cid=0e18970867524f1fba6634279dd9e5b2,0PvyjzfTntrbLV19InWCk9,4,0.0812,0.741,0.5710000000000001,92.024,0.39399999999999996,0.736,0.113,-10.392000000000001,0.0358
2011,Chuck Norris vs Communism,Rob Manning,1T4JSx9PVnznAZGqpyUOJs,Chuck Norris vs Communism,spotify:album:5tcO9xhFOM2D1rKvXt5Sq4,The Regime,https://p.scdn.co/mp3-preview/d78092f11a4ccd93f4591906073262bb240dd114?cid=0e18970867524f1fba6634279dd9e5b2,1H7WMfCX9LybR48YXKZQrI,20,0.387,0.355,0.11900000000000001,118.68799999999999,0.0706,0.42100000000000004,0.0902,-22.083000000000002,0.0354
2014,The Hole in the Ground,Stephen McKeon,6Iw4MTYUqgFFd73RhUnCGi,The Hole in the Ground (Original Motion Picture Soundtrack),spotify:album:60WK8LSV0zIwSmWnevTwYn,Main Titles,https://p.scdn.co/mp3-preview/d88d94b968a1423b5c0a57c6b1b98eb212c8de9e?cid=0e18970867524f1fba6634279dd9e5b2,49lR1A2Tp4IC1t5FVFhq7Q,2,0.498,0.161,0.0828,69.411,0.0362,0.337,0.128,-29.721999999999998,0.0546
2020,The Midnight Meat Train,Johannes Kobilke,1IFRplbTbDqEkyh6TFP9ah,The Midnight Meat Train (Original Motion Picture Score),spotify:album:1rUXRLM01d1qUVL1WMW4qV,Leon the Butcher,https://p.scdn.co/mp3-preview/e47b4266c920953588db65cd7e578871fa7c47c7?cid=0e18970867524f1fba6634279dd9e5b2,4xSirX1R5taAzb6rnlubS2,5,0.6859999999999999,0.55,0.418,147.107,0.11900000000000001,0.9309999999999999,0.10800000000000001,-11.311,0.027999999999999997
2027,Finders Keepers,Osei Essed,3NNWqOS9fDEE7Xs0lwf1Ov,Finders Keepers,spotify:album:4tbrkrOPlyPvR6b8LlIuno,Let's Do This Damn Thing,https://p.scdn.co/mp3-preview/56a1eec4fd6afb1dd1f210dbefbf7ecc723f004f?cid=0e18970867524f1fba6634279dd9e5b2,1KKMFY1c3mSpfeNkJdO7cJ,12,0.597,0.789,0.769,105.001,0.8440000000000001,0.262,0.0421,-8.139,0.222
2031,Mr. Calzaghe,Ceiri Torjussen,0FYS1JQi3joUCeKC1VWhQL,Mr. Calzaghe (Original Score to the Documentary Film),spotify:album:6HPdunb5aPvEBpmrcSf6o6,Dancing Around Lacy,https://p.scdn.co/mp3-preview/5deea5b9a51c8817e7bb1708881dc7da1733ce8a?cid=0e18970867524f1fba6634279dd9e5b2,05j7kZ7Wk8TjOUXPBKEgKJ,3,0.889,0.402,0.36,83.01799999999999,0.10099999999999999,0.833,0.135,-16.426,0.038
2038,The Vikings,Mario Nascimbene,2sy2OHRJWSjjDUjQd9coa7,The Vikings,spotify:album:5QggF4SVmaSif8wwO7SY2I,Violences and Rapes of the Vikings,https://p.scdn.co/mp3-preview/cd8dc6471a1ece3095e46e1ee3fbda908a3fbf96?cid=0e18970867524f1fba6634279dd9e5b2,5ivEsDIQnsfKhW5Nw4csM2,0,0.895,0.17300000000000001,0.302,86.714,0.248,0.8909999999999999,0.136,-15.718,0.0431
2039,The Soloist,Dario Marianelli,0s1ec6aPpRZ4DCj15w1EFg,The Soloist,spotify:album:79WjI9mEWIAsnUwSC6ra9D,Cello Lesson,,172PCFYRINwsI766GySk8h,17,0.973,0.332,0.0661,90.322,0.415,0.8540000000000001,0.142,-22.984,0.0463
2044,Apostasy,Matthew Wilcock,5wwV0lI76LUp7NDc7XGBjf,Apostasy (Original Motion Picture Soundtrack),spotify:album:3SBmtQCDRyhemEimPb9CAS,I'll Save 'Er,https://p.scdn.co/mp3-preview/f66d6a2d83279d0b5cc328d6a04b00b542c39490?cid=0e18970867524f1fba6634279dd9e5b2,6MYApp994nqH7eN8fSyh8J,13,0.9279999999999999,0.179,0.0071,66.71,0.0328,0.7490000000000001,0.10400000000000001,-32.125,0.0375
2049,Next,Mark Isham,5qlzaXu4riV8YLrL97cwyI,Next (Music from the Motion Picture),spotify:album:3R4tuM0vWCgLXQLXzuZ08T,0.3395833333333333,https://p.scdn.co/mp3-preview/494d30852ff5199e39ba642661ab4a6c0e1e2a2a?cid=0e18970867524f1fba6634279dd9e5b2,56h5LXFvF7wBwsqgroQ7K7,8,0.951,0.293,0.007940000000000001,120.01100000000001,0.047,0.8740000000000001,0.161,-32.084,0.0434
2050,Taking Chance,Marcelo Zarvos,0qDZ7wym9Vg843lDKkzmoR,Taking Chance (Music From The HBO Film),spotify:album:0f2vDGzk2vKTcQALxI7Ndm,I Want You To Have This - Reprise,,1YvwshZMmEzGZBNi4Oyte9,20,0.985,0.35600000000000004,0.0308,107.259,0.0376,0.996,0.0916,-27.19,0.0379
2053,In the Soup,Mader,58r1rB5t3VF5X6yXGPequV,In the Soup (Original Motion Picture Soundtrack),spotify:album:2tYqNhJZa3pCdsywDe80mW,Ballad,https://p.scdn.co/mp3-preview/d1d0751b5cc0c7840fffe8d0fb7fb3b0b4e1e1fc?cid=0e18970867524f1fba6634279dd9e5b2,25wH9NnjCuKkJHz1BY9ECi,2,0.488,0.787,0.318,116.26,0.745,0.845,0.0511,-11.977,0.0593
2057,The Ultimate Gift,Mark McKenzie,70xQTEIsm6UEPCB5kiDpK9,The Ultimate Gift (Original Motion Picture Soundtrack),spotify:album:7yP2TYrluV0hrHwvT8bBfA,What's Your Dream?,,5E5B1f0Q1gy9rAD1HJDXL1,28,0.981,0.142,0.0692,93.34200000000001,0.0625,0.8759999999999999,0.131,-20.659000000000002,0.0372
2061,Admiral,Trevor Morris,5ikWl4mjoiFlLPvkFRZETq,Admiral (Original Motion Picture Soundtrack),spotify:album:4QMsfVhkLGlgNrf3X6arc8,Preparing the Fleet,https://p.scdn.co/mp3-preview/1e7bc0f495051b46ecc7b3f42e86967d13edc858?cid=0e18970867524f1fba6634279dd9e5b2,3TphEvWgpgxRP9dzzovt6b,16,0.0641,0.306,0.39,180.27599999999998,0.153,0.698,0.19699999999999998,-15.687000000000001,0.0377
2065,The Fencer,"Gert Wilden, Jr.",6NTrJ3228Jw17vGxQJMo0U,The Fencer (Original Motion Picture Soundtrack),spotify:album:3XuUBGrNlnG1dPiJNw7v9H,Days of Happiness,https://p.scdn.co/mp3-preview/ca1eca50d20b34d810e76051d02821d4efb2cb48?cid=0e18970867524f1fba6634279dd9e5b2,3Nnz5TzVpr0Q4EzBn4yl4K,6,0.987,0.218,0.187,174.998,0.11,0.912,0.12,-17.366,0.0412
2066,Two Hands,Cezary Skubiszewski,1sd3HsherSiotPlHChHZaK,Two Hands (Original Score),spotify:album:0GSjhqLQ6JhuOGXVwqt9vp,Love Theme (From Two Hands),https://p.scdn.co/mp3-preview/1fd2a7afadb7f06b40650d02c817f26487953520?cid=0e18970867524f1fba6634279dd9e5b2,0Z7vXFVbQwyKWBZp4QeHbs,12,0.105,0.345,0.32299999999999995,79.922,0.0384,0.318,0.109,-10.690999999999999,0.0314
2071,Narco Cultura,Jeremy Turner,5A0CG3Ju720SbqMTAqYbYu,Narco Cultura (Original Motion Picture Soundtrack),spotify:album:2q5YrWXm4YUD9pA0X8mVir,Narco Cultura,https://p.scdn.co/mp3-preview/499fee44bc611b9bd565b508592f7c98d810f0be?cid=0e18970867524f1fba6634279dd9e5b2,2efJxtwno9IvFXrDchgkrZ,0,0.919,0.139,0.0541,92.854,0.036000000000000004,0.9620000000000001,0.109,-25.081,0.0343
2072,Harmontown,Ryan Elder,4Pb4bahbtpK9nkdfp4bHgi,Harmontown Movie Soundtrack,spotify:album:1U4qTfTNB8ebl8AIsmhVy7,I Turn Everything Off,https://p.scdn.co/mp3-preview/6c74c871ca7e2a68d5e681cca0973133035b16f6?cid=0e18970867524f1fba6634279dd9e5b2,6Hbp1cxx55NKgbci0OLzzX,11,0.912,0.0761,0.149,175.11599999999999,0.036000000000000004,0.685,0.0833,-21.045,0.0447
2073,Tiger Zinda Hai,Julius Packiam,37dW5exIcXrrHEMmiItJas,Tiger Zinda Hai,spotify:album:2q00VQKBQu6ZUesFREPFWc,Dil Diyan Gallan,https://p.scdn.co/mp3-preview/181184757b320a11836594971427d75712821c69?cid=0e18970867524f1fba6634279dd9e5b2,5MnAi6ZF7cE8pAz7wYr9Ta,68,0.565,0.716,0.64,105.012,0.485,0.00139,0.127,-8.726,0.025
2076,Sweet Land,Mark Orton,1Z8O4oak7dssF0X1ybKE2A,Sweet Land,spotify:album:2zE8GxCCAvGywqSJkejs3d,Quiet Breathing,https://p.scdn.co/mp3-preview/4c80bd306d1c3d428df366b892fc928e94f0b9b0?cid=0e18970867524f1fba6634279dd9e5b2,1nJjjZswuIUcwUZfLpFpLe,11,0.5760000000000001,0.22699999999999998,0.44299999999999995,176.955,0.14,0.395,0.10800000000000001,-11.095999999999998,0.033
2079,Cash Only,Julian DeMarre,2v5xKtJsPeTJF8hB2is2hu,Cash Only [(Original Motion Picture Soundtrack) [Deluxe Edition]],spotify:album:06zScJ7wNYWhAZURaSmALg,Fire,https://p.scdn.co/mp3-preview/ed492ad85f502064da9e4216521d64ca61214cc6?cid=0e18970867524f1fba6634279dd9e5b2,0A0WACOyOZI8NihkjnEq7E,0,0.106,0.41200000000000003,0.365,159.455,0.57,0.8029999999999999,0.183,-14.100999999999999,0.14800000000000002
2081,Hichki,Jasleen Royal,74OaRjmyh0XyRZsQQQ5l7c,Hichki,spotify:album:3udowhwx7kVR1qIo5qAX8X,Teri Dastaan,https://p.scdn.co/mp3-preview/1fe62887422123494928dd08e67b959b22c9522d?cid=0e18970867524f1fba6634279dd9e5b2,0LbP2VQncT9J8ac3psAH2w,44,0.96,0.632,0.266,79.949,0.183,0.0030399999999999997,0.114,-14.365,0.0257
2086,Almost Holy,Bobby Krlic,0e3tj3Rn5xXhUmOjn2cv1J,Almost Holy: Original Motion Picture Soundtrack,spotify:album:0e2ozX1MBvXx23hIDzccQa,The End,https://p.scdn.co/mp3-preview/1a44429f369814b507e9ff3ae8fbd9178782f258?cid=0e18970867524f1fba6634279dd9e5b2,31goFQdBpYNKP3ZttE6Sno,14,0.86,0.24600000000000002,0.22699999999999998,97.98,0.0369,0.8440000000000001,0.0998,-19.275,0.0373
2088,Bad Samaritan,Joseph LoDuca,7K8ZZVUXpoWs9KH9VAoVhi,Bad Samaritan (Original Motion Picture Soundtrack),spotify:album:26U0Y34XNLW8LPNsIO7XGn,Portland,,1I2HbGYxFwPoi9i4DuWq2J,1,0.843,0.132,0.18899999999999997,144.673,0.0388,0.9570000000000001,0.0872,-17.372,0.0354
2089,Jellyfish,Victor Hugo Fumagalli,3BYKC0UEnGJeutjs4zOReb,The Deepest Ocean (Original Song from Jellyfish) [feat. Mariachiara],spotify:album:0ELNFO8GFSwvquvueOZiOh,The Deepest Ocean (Original Song from Jellyfish) [feat. Mariachiara],https://p.scdn.co/mp3-preview/62b4a4393f2647440216827b8ff8cd7a02f32acf?cid=0e18970867524f1fba6634279dd9e5b2,5BoICRNaDXhJhyDT7xUkxq,3,0.892,0.506,0.146,124.14,0.111,0.292,0.13699999999999998,-15.222000000000001,0.0358
2091,Brimstone,Junkie XL,5svDnd8joFhbpbA3Ar0CfN,Brimstone (Original Motion Picture Soundtrack),spotify:album:6e8oDQkt7xbz9LsWKr0sB9,Brimstone,https://p.scdn.co/mp3-preview/8ad89ec3316cc970532f0ec97c6c4b7c63e66e99?cid=0e18970867524f1fba6634279dd9e5b2,6ZV66H8suKtr8sn8Z9A8vd,0,0.9570000000000001,0.168,0.0603,127.21700000000001,0.0307,0.981,0.10400000000000001,-21.889,0.0444
2092,Hagazussa,Mmmd,1srNAU8VclJjNUtypuFlOs,Hagazussa,spotify:album:7nIA63JQITs7Mipdgv5d2f,Hagazussa,https://p.scdn.co/mp3-preview/4bc976590546a6ba02ae25d071cd864abeda0dc6?cid=0e18970867524f1fba6634279dd9e5b2,3E35JBA6odTXXrrSXvY1rm,10,0.325,0.096,0.00164,89.395,0.0341,0.8320000000000001,0.11,-33.824,0.0474
2094,On Any Sunday,Dominic Frontiere,3G40HSgDqCQowGDCpEzlYe,On Any Sunday (Original Soundtrack Recording),spotify:album:6ZKRAg4H5rN7rQKfrv4hOc,The End of Love,https://p.scdn.co/mp3-preview/99c0db93420d5d2435c9adec8edff30fd2173d40?cid=0e18970867524f1fba6634279dd9e5b2,6pxRUd0MWD9OUo705zZmIO,17,0.716,0.6970000000000001,0.39299999999999996,102.071,0.5720000000000001,0.695,0.316,-15.800999999999998,0.0433
